02;HOST;08102024085010
FAI;40;MED00002          ;                 ;          ;495.000      ;  ;   ;                  ;                ;028036773   ;            ;34109139968000040   
FAI;40;MED00002          ;                 ;          ;160.310      ;  ;   ;                  ;                ;028036773   ;            ;34109121048000149   
FAI;40;MED00002          ;                 ;          ;286.380      ;  ;   ;                  ;                ;028036773   ;            ;34109139968000041   
FAI;40;MED00002          ;                 ;          ;117.890      ;  ;   ;                  ;                ;028036773   ;            ;34109121048000147   
FAI;40;MED00002          ;                 ;          ;0.750        ;  ;   ;                  ;                ;028036773   ;            ;34109121048000148   
FAI;50;MED00002          ;                 ;          ;7.430        ;  ;   ;                  ;                ;028036773   ;            ;34109121048000147   
FAI;40;MED00002          ;                 ;          ;2172.980     ;  ;   ;                  ;                ;028036773   ;            ;40105003994000086   
FAI;40;MED00002          ;                 ;          ;209.820      ;  ;   ;                  ;                ;028036773   ;            ;40105003994000086   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021608736   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021609768   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021609769   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021609770   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021604956   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021605182   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021608950   
FAI;40;MED00002          ;                 ;          ;5.400        ;  ;   ;                  ;                ;028036773   ;            ;09101000021607793   
FAI;40;MED00002          ;                 ;          ;24.350       ;  ;   ;                  ;                ;028036773   ;            ;09101006919606990   
FAI;40;MED00002          ;                 ;          ;5.730        ;  ;   ;                  ;                ;028036773   ;            ;09101000021606740   
FAI;50;MED00002          ;                 ;          ;0.210        ;  ;   ;                  ;                ;028036773   ;            ;09101000021610661   
FAC;FTE0324 0003407 ;20240911;KR;CE01;20241008;10;EUR  ;            ;          ;        ;                         ;    ;        
FAP;31;M028039237;                 ; ;    65469.900;     ;             ;  ;X;000X;   ;        ;        ; ;             ;             ;          ; ;X; ;    ;     ;            ;   ;  ;        ;A81332322                                         ;          ;            ;                    
FAI;40;MED00002          ;                 ;          ;8.190        ;  ;   ;                  ;                ;028039237   ;            ;34109910533000002   
FAI;40;MED00002          ;                 ;          ;5.770        ;  ;   ;                  ;                ;028039237   ;            ;34109908574000002   
FAI;40;MED00002          ;                 ;          ;3.260        ;  ;   ;                  ;                ;028039237   ;            ;34109909716000002   
FAI;40;MED00002          ;                 ;          ;33.740       ;  ;   ;                  ;                ;028039237   ;            ;34109909856000002   
FAI;40;MED00002          ;                 ;          ;14.240       ;  ;   ;                  ;                ;028039237   ;            ;34109909880000001   
FAI;40;MED00002          ;                 ;          ;46.280       ;  ;   ;                  ;                ;028039237   ;            ;34109910086000002   
FAI;40;MED00002          ;                 ;          ;302.700      ;  ;   ;                  ;                ;028039237   ;            ;34109910115000001   
FAI;40;MED00002          ;                 ;          ;1485.000     ;  ;   ;                  ;                ;028039237   ;            ;34109161970000001   
FAI;40;MED00002          ;                 ;          ;0.710        ;  ;   ;                  ;                ;028039237   ;            ;34109910300000001   
FAI;40;MED00002          ;                 ;          ;2.200        ;  ;   ;                  ;                ;028039237   ;            ;34109910321000001   
FAI;40;MED00002          ;                 ;          ;4.900        ;  ;   ;                  ;                ;028039237   ;            ;34109910337000002   
FAI;40;MED00002          ;                 ;          ;5.780        ;  ;   ;                  ;                ;028039237   ;            ;34109910338000002   
FAI;40;MED00002          ;                 ;          ;2.440        ;  ;   ;                  ;                ;028039237   ;            ;34109910393000002   
FAI;40;MED00002          ;                 ;          ;2.320        ;  ;   ;                  ;                ;028039237   ;            ;34109910462000001   
FAI;40;MED00002          ;                 ;          ;1.320        ;  ;   ;                  ;                ;028039237   ;            ;34109910495000002   
FAI;40;MED00002          ;                 ;          ;31.250       ;  ;   ;                  ;                ;028039237   ;            ;34109910526000002   
FAI;40;MED00002          ;                 ;          ;42.410       ;  ;   ;                  ;                ;028039237   ;            ;34109910553000002   
